size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.16021328425315	#00C094	6.877	54.9011951219512	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.49921932842385	#A58AFF	7.7	32.2042682926829	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.65050018492753	#C49A00	5.704	64.8870975609756	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.70387563392132	#C49A00	4.317	67.1300243902439	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.12279915617912	#FB61D7	7.41	34.1879512195122	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.28265149651115	#53B400	3.078	65.4655365853659	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.3138104513424	#C49A00	2.811	69.4436585365854	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.62353603323476	#F8766D	3.332	70.9117073170732	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10014810269312	#53B400	4.271	66.7139756097561	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.01717480908083	#C49A00	5.549	62.052	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
2.9110225433953	#C49A00	3.737	62.1247804878049	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.22946235295666	#53B400	4.196	66.0707804878049	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
5.60433454959792	#A58AFF	6.819	49.4155365853659	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.49521551962911	#C49A00	2.68	70.0514634146342	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.09923720388398	#FB61D7	6.377	37.3750243902439	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.39413279556972	#C49A00	2.21	70.3092682926829	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.19819535917388	#00C094	7.19	56.0134390243903	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
2.84123740338564	#FB61D7	6.801	42.1882926829268	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
2.78066367194537	#FB61D7	6.447	36.4723414634146	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.13760459268021	#F8766D	6.36	63.9135853658537	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
2.92761922192901	#53B400	6.627	43.5867804878049	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
6.3811388076811	#53B400	6.063	55.848243902439	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.16448716064064	#53B400	4.356	64.3053170731707	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.23306047772656	#A58AFF	6.67	37.8669512195122	Bhutan	South Asia	Bhutan	3	#A58AFF
