size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.58337107697627	#00C094	4.973	70.9336341463415	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.64656701291498	#A58AFF	7.871	41.0848780487805	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.87098777833435	#C49A00	3.747	71.6373658536586	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.90282586480781	#C49A00	2.519	69.0312195121951	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.49770486039489	#FB61D7	7.206	40.8905609756098	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.72394562145785	#53B400	3.073	70.7537073170732	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.34946946124819	#C49A00	1.47	74.2229268292683	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.96408024829782	#F8766D	1.868	75.8707317073171	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10706620238462	#53B400	2.32	73.1793658536585	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.27698085531853	#C49A00	2.9	65.5413414634147	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
3.02801132611487	#C49A00	1.925	71.6509268292683	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.24070566234098	#53B400	1.806	73.6034634146341	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.83140739088512	#A58AFF	5.328	57.4232195121951	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.54063730132931	#C49A00	1.54	74.7317073170732	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.38132621171876	#FB61D7	6.996	48.1284390243902	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.46824290893619	#C49A00	1.99	71.7307317073171	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.31757856466048	#00C094	4.249	71.7397073170732	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
3.0890837112542	#FB61D7	6.485	48.0869512195122	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
3.0297910330315	#FB61D7	6.942	47.0637804878049	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.22729490911844	#F8766D	3.755	72.5384390243903	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.21947821246101	#53B400	5.074	56.3630731707317	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
7.78861518456292	#53B400	3.308	64.8164878048781	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
