size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.55159495572554	#00C094	5.141	70.2411951219512	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.68932785655134	#A58AFF	7.829	40.4586829268293	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.84843068853376	#C49A00	3.865	71.076487804878	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.88816584251946	#C49A00	2.441	69.9390487804878	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.45393764953261	#FB61D7	7.207	40.655487804878	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.68338284832282	#53B400	3.123	70.4093170731707	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.34872259638349	#C49A00	1.53	73.5275609756098	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.934749780531	#F8766D	1.84	75.3878048780488	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10727650346744	#53B400	2.342	72.989756097561	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.25689742752478	#C49A00	2.98	65.2259024390244	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
3.0119570930433	#C49A00	1.973	71.5952926829268	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.23957287865019	#53B400	1.858	73.0805365853659	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.70381428387419	#A58AFF	5.719	56.5819024390244	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.54013255124826	#C49A00	1.591	74.4048780487805	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.34602203465347	#FB61D7	7.043	47.7782195121951	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.46844877169591	#C49A00	1.99	71.499756097561	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.30744791724907	#00C094	4.476	71.2357317073171	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
3.05412839066684	#FB61D7	6.491	48.062512195122	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
3.00004533921764	#FB61D7	6.994	46.4748536585366	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.22055178768695	#F8766D	3.843	71.9543658536585	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.19104711459772	#53B400	5.189	54.9867317073171	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
7.66956179680748	#53B400	3.587	64.059756097561	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.22761337230778	#53B400	2.919	68.7896097560976	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.32614294107186	#A58AFF	6.348	48.7621219512195	Bhutan	South Asia	Bhutan	3	#A58AFF
2.52216514444897	#FB61D7	5.731	62.4456341463415	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.54440163155497	#C49A00	2.11	70.5851707317073	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.18711855760057	#53B400	5.17	71.3051951219512	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.48834300925526	#00B6EB	1.65	76.3175609756098	Canada	North America	Canada	3	#00B6EB
4.6543434964861	#FB61D7	6.802	46.2936585365854	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	3	#FB61D7
2.78260670203127	#FB61D7	5.952	49.7640243902439	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	3	#FB61D7
2.69524507068074	#FB61D7	5.864	57.0031219512195	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	3	#FB61D7
3.24466044274088	#C49A00	1.52	76.6085365853659	Switzerland	Europe & Central Asia (all income levels)	Switzerland	3	#C49A00
3.5335575684689	#FB61D7	7.117	52.9404146341463	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	3	#FB61D7
3.69448836241018	#53B400	2.655	71.4847804878049	Chile	Latin America & Caribbean (all income levels)	Chile	3	#53B400
3.55689829762978	#FB61D7	6.335	52.6052926829268	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	3	#FB61D7
17.8089809316149	#F8766D	2.625	68.0592682926829	China	East Asia & Pacific (all income levels)	China	3	#F8766D
4.66316053265026	#53B400	3.525	67.2982926829268	Colombia	Latin America & Caribbean (all income levels)	Colombia	3	#53B400
2.79325683944771	#53B400	3.491	74.3177073170732	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	3	#53B400
3.55362792313793	#53B400	1.832	74.1970731707317	Cuba	Latin America & Caribbean (all income levels)	Cuba	3	#53B400
2.27323928329654	#FB61D7	5.979	62.126512195122	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	3	#FB61D7
2.40564521248007	#C49A00	2.453	75.4959756097561	Cyprus	Europe & Central Asia (all income levels)	Cyprus	3	#C49A00
3.5768541743974	#C49A00	1.97	70.8375609756098	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	3	#C49A00
6.3317736046993	#C49A00	1.29	73.917	Germany	Europe & Central Asia (all income levels)	Germany	3	#C49A00
2.30666523521243	#00C094	6.562	49.7062195121951	Djibouti	Middle East & North Africa (all income levels)	Djibouti	3	#00C094
3.10838744583192	#C49A00	1.4	74.5621951219512	Denmark	Europe & Central Asia (all income levels)	Denmark	3	#C49A00
3.23881119313001	#53B400	3.978	64.6514634146342	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	3	#53B400
4.3099252911083	#00C094	6.161	62.8491707317073	Algeria	Middle East & North Africa (all income levels)	Algeria	3	#00C094
3.45045250964688	#53B400	4.485	65.4534390243902	Ecuador	Latin America & Caribbean (all income levels)	Ecuador	3	#53B400
2.6020188166891	#C49A00	2.17	69.2780487804878	Estonia	Europe & Central Asia (all income levels)	Estonia	3	#C49A00
5.44292805130477	#00C094	5.123	58.4373170731707	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	Egypt, Arab Rep.	3	#00C094
2.81075587807701	#FB61D7	6.456	44.4786829268293	Eritrea	Sub-Saharan Africa (all income levels)	Eritrea	3	#FB61D7
5.03701245214591	#C49A00	1.72	76.2953658536586	Spain	Europe & Central Asia (all income levels)	Spain	3	#C49A00
5.08485491007899	#FB61D7	6.984	44.0902682926829	Ethiopia	Sub-Saharan Africa (all income levels)	Ethiopia	3	#FB61D7
3.08310913350417	#C49A00	1.7	74.5190243902439	Finland	Europe & Central Asia (all income levels)	Finland	3	#C49A00
2.40643982512817	#F8766D	3.693	64.1199756097561	Fiji	East Asia & Pacific (all income levels)	Fiji	3	#F8766D
