size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.38294375205809	#00C094	5.873	66.7605853658537	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.75597688545837	#A58AFF	7.695	37.6909756097561	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.77180102941296	#C49A00	4.33	68.5777073170732	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.83142742167339	#C49A00	2.646	70.5234634146342	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.27969271684817	#FB61D7	7.186	39.305	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.52592812619613	#53B400	3.366	68.2918292682927	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.34908812940281	#C49A00	1.698	71.5512195121951	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.8382135147741	#F8766D	2.06	73.0146341463415	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10472732336985	#53B400	2.472	71.0808292682927	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.17975337565949	#C49A00	3.814	65.0822926829268	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
2.97497867784544	#C49A00	2.336	69.0719024390244	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.23620010347856	#53B400	2.288	70.7031951219512	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.22146711406179	#A58AFF	6.771	46.4450975609756	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.53722296455206	#C49A00	1.725	72.119756097561	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.22830148615419	#FB61D7	6.927	44.1902682926829	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.45176797237394	#C49A00	2.24	71.3948780487805	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.2545257782312	#00C094	5.414	67.9806585365854	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
2.94816690652645	#FB61D7	6.813	45.2102926829268	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
2.89599025658407	#FB61D7	6.959	43.5434146341464	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.19153213810218	#F8766D	5.132	69.3760975609756	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.08338517719316	#53B400	6.043	48.9148536585366	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
7.16786171669201	#53B400	4.418	60.8866585365854	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.20703307082335	#53B400	3.139	66.8890731707317	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.28917922979068	#A58AFF	6.685	43.8425365853659	Bhutan	South Asia	Bhutan	3	#A58AFF
2.44988888344786	#FB61D7	6.44	58.186756097561	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.50495582689848	#C49A00	2.12	70.7385853658537	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.17011642223651	#53B400	6.25	68.6743658536585	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.38020922257253	#00B6EB	1.796	73.8560975609756	Canada	North America	Canada	3	#00B6EB
