size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.29763834842987	#00C094	6.279	64.8883170731707	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.69731014641054	#A58AFF	7.695	36.3613170731707	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.74361019057077	#C49A00	4.598	67.813512195122	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.80532355175536	#C49A00	2.942	70.4793170731707	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.23310212554815	#FB61D7	7.208	38.2276585365854	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.46465783580014	#53B400	3.203	67.4204390243903	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.35092635523068	#C49A00	1.97	70.9792682926829	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.79488794668433	#F8766D	2.491	71.8468292682927	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10432374836822	#53B400	2.613	70.1396585365854	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.14943150687615	#C49A00	4.216	65.2341707317073	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
2.96038796429927	#C49A00	2.581	67.6176341463415	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.23437393778721	#53B400	2.648	69.5960243902439	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.09998811602589	#A58AFF	6.91	39.2523658536585	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.53121271146246	#C49A00	1.95	71.6353658536586	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.19411537635755	#FB61D7	6.75	42.5334146341463	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.44029647618229	#C49A00	2.15	71.3421951219512	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.23276862678692	#00C094	5.895	66.1482682926829	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
2.92738115992937	#FB61D7	6.817	44.2140243902439	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
2.86374108895609	#FB61D7	6.86	41.8348780487805	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.17903152331107	#F8766D	5.687	68.2850731707317	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.04440460983138	#53B400	6.415	47.0406341463415	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
6.98795661887439	#53B400	4.679	59.7048048780488	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.20027694891305	#53B400	3.411	66.5426585365854	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.27313692929815	#A58AFF	6.685	42.115756097561	Bhutan	South Asia	Bhutan	3	#A58AFF
2.42536076507759	#FB61D7	6.546	56.246	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.49259364216351	#C49A00	2.25	70.8809268292683	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.16591928390978	#53B400	6.285	67.4126097560976	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.32132005173541	#00B6EB	1.89	73.1626829268293	Canada	North America	Canada	3	#00B6EB
4.28584327998702	#FB61D7	6.301	44.7539024390244	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	3	#FB61D7
2.68070263686026	#FB61D7	5.952	44.2975609756098	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	3	#FB61D7
2.59073172202943	#FB61D7	6.312	54.409	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	3	#FB61D7
3.2315656473231	#C49A00	1.823	73.9409756097561	Switzerland	Europe & Central Asia (all income levels)	Switzerland	3	#C49A00
3.20325699266898	#FB61D7	7.94	46.3500487804878	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	3	#FB61D7
3.55918991743206	#53B400	3.504	64.0492682926829	Chile	Latin America & Caribbean (all income levels)	Chile	3	#53B400
3.32768701610425	#FB61D7	6.315	47.6740487804878	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	3	#FB61D7
16.5804225593754	#F8766D	4.544	64.9957804878049	China	East Asia & Pacific (all income levels)	China	3	#F8766D
4.34997739354181	#53B400	4.956	61.8756341463415	Colombia	Latin America & Caribbean (all income levels)	Colombia	3	#53B400
2.68396459360207	#53B400	4.278	68.4140975609756	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	3	#53B400
3.48603006495817	#53B400	3.4	71.0925365853659	Cuba	Latin America & Caribbean (all income levels)	Cuba	3	#53B400
2.26296847316146	#FB61D7	6.855	55.0495365853659	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	3	#FB61D7
2.38659582090079	#C49A00	2.44	73.2575853658537	Cyprus	Europe & Central Asia (all income levels)	Cyprus	3	#C49A00
3.54535857615453	#C49A00	2.31	70.0226829268293	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	3	#C49A00
6.36166376113341	#C49A00	1.54	70.9418048780488	Germany	Europe & Central Asia (all income levels)	Germany	3	#C49A00
2.20566338576473	#00C094	7.156	44.5749756097561	Djibouti	Middle East & North Africa (all income levels)	Djibouti	3	#00C094
3.0985838569151	#C49A00	1.917	73.6821951219512	Denmark	Europe & Central Asia (all income levels)	Denmark	3	#C49A00
3.08618170269698	#53B400	5.58	60.0717804878049	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	3	#53B400
3.95899228371205	#00C094	7.384	54.8353170731707	Algeria	Middle East & North Africa (all income levels)	Algeria	3	#00C094
3.25578459690311	#53B400	5.955	59.0947804878049	Ecuador	Latin America & Caribbean (all income levels)	Ecuador	3	#53B400
2.57902368179973	#C49A00	2.13	69.9939268292683	Estonia	Europe & Central Asia (all income levels)	Estonia	3	#C49A00
5.05502424486494	#00C094	5.692	52.0190975609756	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	Egypt, Arab Rep.	3	#00C094
2.6816932766014	#FB61D7	6.52	44.2003414634146	Eritrea	Sub-Saharan Africa (all income levels)	Eritrea	3	#FB61D7
