size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.22841418354376	#00C094	6.605	62.5194878048781	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.62840021094296	#A58AFF	7.7	35.0559756097561	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.7155154017246	#C49A00	4.872	66.9894390243903	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.77680569960085	#C49A00	3.208	69.9244390243903	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.19387311306024	#FB61D7	7.301	37.0114146341463	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.4034158106644	#53B400	3.073	66.548512195122	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.34026489147978	#C49A00	2.29	69.8907317073171	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.73527674341816	#F8766D	2.859	71.0185365853659	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10295849072417	#53B400	2.908	69.0861463414634	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.11559961124886	#C49A00	4.612	64.7346097560976	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
2.94495577781712	#C49A00	2.881	65.9866097560976	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.23212360155217	#53B400	3.113	68.487512195122	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
5.99752026511473	#A58AFF	6.945	41.8859512195122	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.52441489681395	#C49A00	2.2	70.9719512195122	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.16283124186549	#FB61D7	6.624	40.9011219512195	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.42925909094699	#C49A00	2.17	71.2563414634146	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.21847470289255	#00C094	6.498	63.8683902439025	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
2.91088018086535	#FB61D7	6.802	43.7059268292683	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
2.8350346596593	#FB61D7	6.748	39.7900975609756	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.16622772142807	#F8766D	5.751	67.1051463414634	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.0064461575873	#53B400	6.578	45.7510243902439	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
6.81163085321671	#53B400	5.024	58.561	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.1928372025314	#53B400	3.531	66.1829024390244	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.25815180746917	#A58AFF	6.671	40.5863658536585	Bhutan	South Asia	Bhutan	3	#A58AFF
2.40429373806597	#FB61D7	6.641	54.4444634146342	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.47494480815441	#C49A00	2.31	70.5228780487805	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.16066776962608	#53B400	6.299	66.0439512195122	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.26639150336831	#00B6EB	2.258	72.7004878048781	Canada	North America	Canada	3	#00B6EB
4.19539655814562	#FB61D7	6.214	43.8569024390244	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	3	#FB61D7
2.66119197456918	#FB61D7	5.954	41.9419268292683	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	3	#FB61D7
2.56408095341576	#FB61D7	6.259	53.4365853658537	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	3	#FB61D7
3.21912601752212	#C49A00	2.087	73.020243902439	Switzerland	Europe & Central Asia (all income levels)	Switzerland	3	#C49A00
3.12246623402538	#FB61D7	7.908	43.9085365853659	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	3	#FB61D7
3.51834449897867	#53B400	4.023	62.1367073170732	Chile	Latin America & Caribbean (all income levels)	Chile	3	#53B400
3.27613084138244	#FB61D7	6.208	46.0763902439024	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	3	#FB61D7
16.0446382529799	#F8766D	5.512	62.902243902439	China	East Asia & Pacific (all income levels)	China	3	#F8766D
4.26749635580915	#53B400	5.599	60.8316829268293	Colombia	Latin America & Caribbean (all income levels)	Colombia	3	#53B400
2.65998706625709	#53B400	5.012	66.8489756097561	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	3	#53B400
3.44814836522419	#53B400	4.033	69.6756341463415	Cuba	Latin America & Caribbean (all income levels)	Cuba	3	#53B400
2.25050837718821	#FB61D7	6.935	52.5990243902439	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	3	#FB61D7
2.37983700009302	#C49A00	2.61	72.5266585365854	Cyprus	Europe & Central Asia (all income levels)	Cyprus	3	#C49A00
3.54034375110711	#C49A00	1.929	69.440243902439	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	3	#C49A00
6.34040711350041	#C49A00	2.03	70.6409024390244	Germany	Europe & Central Asia (all income levels)	Germany	3	#C49A00
2.18668327535095	#00C094	7.415	43.2540731707317	Djibouti	Middle East & North Africa (all income levels)	Djibouti	3	#00C094
3.08832150361511	#C49A00	1.95	73.3434146341463	Denmark	Europe & Central Asia (all income levels)	Denmark	3	#C49A00
3.04252418758763	#53B400	6.182	58.4365853658537	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	3	#53B400
3.8808523100896	#00C094	7.398	52.9180243902439	Algeria	Middle East & North Africa (all income levels)	Algeria	3	#00C094
