size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.41326898579214	#00C094	5.744	67.291243902439	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.7715332458602	#A58AFF	7.701	38.1062926829268	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.78117021031455	#C49A00	4.247	68.8343414634146	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.83941272347808	#C49A00	2.555	70.5364146341463	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.29661078796851	#FB61D7	7.189	39.5854146341463	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.54522345120744	#53B400	3.391	68.5840487804878	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.34934763257083	#C49A00	1.641	71.8953658536585	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.84860920859552	#F8766D	2.007	73.3443902439024	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10447036865828	#53B400	2.446	71.3777073170732	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.18925140995111	#C49A00	3.676	64.9532195121951	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
2.97921490518013	#C49A00	2.267	69.4529268292683	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.23650606625333	#53B400	2.198	71.0482682926829	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.27636752057535	#A58AFF	6.695	49.5304146341463	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.53817379714724	#C49A00	1.705	72.7739024390244	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.24049658934232	#FB61D7	6.98	44.7462195121951	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.45554742490231	#C49A00	2.2	70.8160975609756	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.2635489903514	#00C094	5.283	68.5089024390244	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
2.95837615483532	#FB61D7	6.79	45.6289024390244	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
